date,country,city,latitude,longitude,region_txt,target_type,target_type2,attack_type,attack_type2,perpetrator2,perpetrator,num_of_attackers,injuries,fatalities,casualties
1971-05-14,Turkey,Ankara,39.930771,32.76754,Middle East & North Africa,Government (Diplomatic),,Bombing/Explosion,,,Turkish People's Liberation Army,,0.0,0.0,0.0
1971-05-15,Greece,Kalamaki,37.742578,20.896502,Western Europe,Military,,Armed Assault,,,Unknown,,0.0,0.0,0.0
,,,,,,,,,,,,,,,
1971-05-17,East Germany (GDR),Berlin,52.50153,13.401851,Eastern Europe,Police,,Facility/Infrastructure Attack,,,Unknown,,,,
1971-05-17,Iran,Ahvaz,31.285506,48.643416,Middle East & North Africa,Transportation,,Unknown,,,Unknown,,,,
,,,,,,,,,,,,,,,
1971-05-17,Turkey,Istanbul,41.106178,28.689863,Middle East & North Africa,Government (Diplomatic),,Hostage Taking (Kidnapping),,,Turkish People's Liberation Army,4.0,0.0,1.0,1.0
1971-05-18,East Germany (GDR),Berlin,52.50153,13.401851,Eastern Europe,Police,,Facility/Infrastructure Attack,,,Unknown,,,,
1971-05-18,East Germany (GDR),Berlin,52.50153,13.401851,Eastern Europe,Police,,Facility/Infrastructure Attack,,,Unknown,,,,
1971-05-18,East Germany (GDR),Berlin,52.50153,13.401851,Eastern Europe,Police,,Facility/Infrastructure Attack,,,Unknown,,,,
1971-05-19,United States,New York City,40.697132,-73.931351,North America,Police,,Armed Assault,,,Black Liberation Army,-99.0,2.0,0.0,2.0
1971-05-20,United States,San Jose,37.338475,-121.885794,North America,Business,,Facility/Infrastructure Attack,,,Unknown,,0.0,0.0,0.0
1971-05-21,United States,New York City,40.697132,-73.931351,North America,Police,,Assassination,,,Black Liberation Army,,0.0,2.0,2.0
1971-05-21,United States,San Bruno,37.625511,-122.432556,North America,Journalists & Media,,Facility/Infrastructure Attack,,,Left-Wing Militants,2.0,0.0,0.0,0.0
1971-05-22,United Kingdom,Belfast,54.607712,-5.95621,Western Europe,Military,,Assassination,,,Official Irish Republican Army (OIRA),,,1.0,
1971-05-23,Argentina,Cordoba,-31.399301,-64.182129,South America,Business,,Hostage Taking (Kidnapping),,,Ejercito Revolucionaria del Pueblo (ERP) (Argentina),3.0,0.0,0.0,0.0
1971-05-23,United States,Oakland,37.791927,-122.225906,North America,Business,,Bombing/Explosion,,,Unknown,,0.0,0.0,0.0
1971-05-25,United Kingdom,Belfast,54.607712,-5.95621,Western Europe,Military,,Bombing/Explosion,,,Irish Republican Army (IRA),,,1.0,
1971-05-25,United States,Walnut Creek,37.90118,-122.061628,North America,Utilities,,Bombing/Explosion,,,Unknown,,0.0,0.0,0.0
1971-05-28,United States,Bedford Park,41.77033,-87.81852,North America,Police,,Bombing/Explosion,,,Black Nationalists,-99.0,0.0,0.0,0.0
1971-05-29,Spain,Donostia-San Sebastian,43.291618,-1.977903,Western Europe,Government (Diplomatic),,Hostage Taking (Kidnapping),,,Basque Fatherland and Freedom (ETA),,0.0,0.0,0.0
,,,,,,,,,,,,,,,
1971-05-29,United States,Cairo,37.002437,-89.171826,North America,Police,,Armed Assault,,,Black Nationalists,-99.0,3.0,0.0,3.0
1971-06-03,United States,Los Angeles,34.097866,-118.407379,North America,Business,,Bombing/Explosion,,,Unknown,,0.0,0.0,0.0
,,,,,,,,,,,,,,,
1971-06-04,Spain,Miramar,38.951603,-0.138765,Western Europe,Telecommunication,,Bombing/Explosion,,,Catalan Liberation Front (FAC),,,,
1971-06-05,United States,New York City,40.697132,-73.931351,North America,Business,,Armed Assault,,,Black Liberation Army,4.0,0.0,1.0,1.0
1971-06-06,Spain,Unknown,,,Western Europe,Utilities,,Bombing/Explosion,,,Catalan Liberation Front (FAC),,0.0,0.0,0.0
1971-06-06,United States,Menlo Park,37.454697,-122.177909,North America,Business,,Bombing/Explosion,,,Unknown,,0.0,0.0,0.0
1971-06-10,United States,Petaluma,38.232471,-122.644448,North America,Business,,Bombing/Explosion,,,Unknown,,0.0,0.0,0.0
1971-06-11,South Yemen,Aden,12.825647,44.846416,Middle East & North Africa,Maritime,,Bombing/Explosion,,,Popular Front for the Liberation of Palestine (PFLP),,0.0,0.0,0.0
1971-06-11,United States,Los Angeles,34.097866,-118.407379,North America,Journalists & Media,,Bombing/Explosion,,,Chicano Radicals,-99.0,0.0,0.0,0.0
1971-06-11,United States,Pasadena,34.13149,-118.101567,North America,Journalists & Media,,Bombing/Explosion,,,Chicano Radicals,-99.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1971-06-12,Spain,Madrid,40.465595,-3.696263,Western Europe,Government (General),,Bombing/Explosion,,,Catalan Liberation Front (FAC),,0.0,0.0,0.0
,,,,,,,,,,,,,,,
1971-06-13,United States,Los Angeles,34.097866,-118.407379,North America,Journalists & Media,Business,Bombing/Explosion,,,Chicano Radicals,-99.0,0.0,0.0,0.0
1971-06-13,United States,Los Angeles,34.097866,-118.407379,North America,Tourists,,Bombing/Explosion,,,Unknown,,0.0,0.0,0.0
,,,,,,,,,,,,,,,
1971-06-15,United States,East Los Angeles,34.022425,-118.167056,North America,Government (Diplomatic),,Bombing/Explosion,,,Chicano Radicals,-99.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,
1971-06-16,United States,Santa Cruz,36.974025,-122.030954,North America,Government (General),,Bombing/Explosion,,,Chicano Radicals,-99.0,0.0,0.0,0.0
1971-06-17,United States,Los Angeles,34.097866,-118.407379,North America,Journalists & Media,,Bombing/Explosion,,,Chicano Radicals,-99.0,0.0,0.0,0.0
1971-06-18,United States,New York City,40.697132,-73.931351,North America,Business,,Armed Assault,,,Black Liberation Army,,0.0,0.0,0.0
1971-06-21,United States,San Jose,37.338475,-121.885794,North America,Government (General),,Bombing/Explosion,,,Unknown,-99.0,0.0,0.0,0.0
1971-06-22,United States,Glen Cove,40.863958,-73.630786,North America,Government (Diplomatic),,Bombing/Explosion,,,Jewish Defense League (JDL),,0.0,0.0,0.0
1971-06-22,United States,Los Angeles,34.097866,-118.407379,North America,Educational Institution,Police,Bombing/Explosion,,,Chicano Liberation Front,-99.0,0.0,0.0,0.0
1971-06-22,United States,Los Angeles,34.097866,-118.407379,North America,Educational Institution,Police,Bombing/Explosion,,,Chicano Liberation Front,-99.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,
1971-06-24,United States,Los Angeles,34.097866,-118.407379,North America,Educational Institution,,Bombing/Explosion,,,Chicano Liberation Front,-99.0,0.0,0.0,0.0
1971-06-24,United States,Oakland,37.791927,-122.225906,North America,Business,,Bombing/Explosion,,,Unknown,,0.0,0.0,0.0
1971-06-25,United States,Freeport,40.658455,-73.587219,North America,Government (General),,Facility/Infrastructure Attack,,,Left-Wing Militants,-99.0,0.0,0.0,0.0
1971-06-26,United States,Los Angeles,34.097866,-118.407379,North America,Business,,Bombing/Explosion,,,Unknown,,0.0,0.0,0.0
1971-07-01,United States,Los Angeles,34.097866,-118.407379,North America,Military,,Bombing/Explosion,,,Chicano Liberation Front,1.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1971-07-02,Spain,Pamplona,42.815372,-1.653616,Western Europe,Business,,Bombing/Explosion,,,GAC,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1971-07-04,United States,San Jose,37.338475,-121.885794,North America,Government (General),,Bombing/Explosion,,,Unknown,,0.0,0.0,0.0
1971-07-06,United States,Montebello,34.015147,-118.122896,North America,Educational Institution,,Facility/Infrastructure Attack,,,Chicano Liberation Front,-99.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,
1971-07-08,United States,Los Angeles,34.097866,-118.407379,North America,Government (General),,Bombing/Explosion,,,Chicano Liberation Front,-99.0,0.0,0.0,0.0
1971-07-08,United States,Los Angeles,34.097866,-118.407379,North America,Business,,Bombing/Explosion,,,Chicano Liberation Front,,0.0,0.0,0.0
,,,,,,,,,,,,,,,
1971-07-09,United States,Providence,41.823875,-71.411994,North America,Government (General),,Bombing/Explosion,,,Left-Wing Militants,2.0,0.0,0.0,0.0
1971-07-09,United States,San Diego,32.715695,-117.161719,North America,Government (General),,Bombing/Explosion,,,Left-Wing Militants,-99.0,0.0,0.0,0.0
1971-07-12,United Kingdom,Belfast,54.607712,-5.95621,Western Europe,Military,,Assassination,,,Irish Republican Army (IRA),,,1.0,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1971-07-14,United Kingdom,Belfast,54.607712,-5.95621,Western Europe,Military,,Assassination,,,Irish Republican Army (IRA),,,1.0,
1971-07-17,Spain,Eibar,43.18418,-2.473289,Western Europe,Private Citizens & Property,,Bombing/Explosion,,,Unknown,,,,
1971-07-18,Spain,Lerida,41.614152,0.625783,Western Europe,Utilities,,Bombing/Explosion,,,Catalan Liberation Front (FAC),,,,
1971-07-18,Spain,Madrid,40.465595,-3.696263,Western Europe,Transportation,,Bombing/Explosion,,,Catalan Liberation Front (FAC),,,,
1971-07-18,United States,Los Angeles,34.042309,-118.141507,North America,Business,,Bombing/Explosion,,,Chicano Liberation Front,-99.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,
1971-07-21,United States,San Francisco,37.755363,-122.443352,North America,Business,,Hostage Taking (Barricade Incident),,,Black Liberation Army,0.0,0.0,0.0,0.0
1971-07-24,United States,Santa Cruz,36.999276,-122.003482,North America,Military,,Bombing/Explosion,Facility/Infrastructure Attack,,Left-Wing Militants,-99.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,
1971-07-25,United States,New York City,40.697132,-73.931351,North America,Government (Diplomatic),,Armed Assault,,,Jewish Defense League (JDL),,0.0,0.0,0.0
1971-07-27,Turkey,Selcuk,37.950322,27.373266,Middle East & North Africa,Business,,Bombing/Explosion,,,RYF,,,,
1971-07-28,Argentina,Cordoba,-31.399301,-64.182129,South America,Military,,Assassination,,,Peronist Armed Forces (FAP),,0.0,1.0,1.0
1971-07-28,United States,Ben Lomond,37.089185,-122.086756,North America,Business,,Facility/Infrastructure Attack,,,Left-Wing Militants,-99.0,0.0,0.0,0.0
1971-07-29,Spain,Barcelona,41.400635,2.150913,Western Europe,Business,,Bombing/Explosion,,,Revolutionary Communist League (LCR) (Spain),,0.0,0.0,0.0
1971-07-30,United States,Beverly Hills,34.081074,-118.394081,North America,Business,,Bombing/Explosion,,,Jewish Defense League (JDL),,0.0,0.0,0.0
,,,,,,,,,,,,,,,
1971-08-08,United Kingdom,Belfast,54.607712,-5.95621,Western Europe,Military,,Assassination,,,Irish Republican Army (IRA),,,1.0,
1971-08-09,United Kingdom,Belfast,54.607712,-5.95621,Western Europe,Business,,Bombing/Explosion,,,Irish Republican Extremists,,,1.0,
1971-08-09,United Kingdom,Clady,54.794884,-7.537385,Western Europe,Military,,Assassination,,,Irish Republican Army (IRA),,,1.0,
,,,,,,,,,,,,,,,
1971-08-10,United Kingdom,Londonderry,55.011562,-7.312045,Western Europe,Military,,Assassination,,,Irish Republican Army (IRA),,,1.0,
1971-08-11,United Kingdom,Belfast,54.607712,-5.95621,Western Europe,Private Citizens & Property,,Assassination,,,Irish Republican Extremists,,,1.0,
1971-08-11,United Kingdom,Belfast,54.607712,-5.95621,Western Europe,Private Citizens & Property,,Assassination,,,Unknown,,,1.0,
1971-08-11,United States,New York City,40.697132,-73.931351,North America,Business,,Bombing/Explosion,,,Jewish Defense League (JDL),,0.0,0.0,0.0
1971-08-12,United States,Pittsburgh,40.438335,-79.997459,North America,Business,,Bombing/Explosion,,,Unknown,,0.0,0.0,0.0
1971-08-14,United Kingdom,Belfast,54.607712,-5.95621,Western Europe,Military,,Assassination,,,Official Irish Republican Army (OIRA),,,1.0,
1971-08-15,United States,Atlanta,33.764496,-84.432083,North America,Business,,Armed Assault,,,Black Liberation Army,,0.0,1.0,1.0
1971-08-15,United States,Fayetteville,33.44865,-84.454564,North America,Police,,Unknown,,,Black Liberation Army,,0.0,1.0,1.0
1971-08-15,United States,Vernon,42.761624,-72.511495,North America,Utilities,,Armed Assault,,,Unknown,1.0,1.0,0.0,1.0
1971-08-18,United States,Cleveland,41.479561,-81.675461,North America,Violent Political Party,,Bombing/Explosion,,,Unknown,,0.0,0.0,0.0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1971-08-22,United States,Hoboken,40.74617,-74.032814,North America,Business,,Facility/Infrastructure Attack,,,Armed Revolutionary Independence Movement (MIRA),,0.0,0.0,0.0
1971-08-22,United States,New York City,40.697132,-73.931351,North America,Business,,Bombing/Explosion,,,Armed Revolutionary Independence Movement (MIRA),,0.0,0.0,0.0
1971-08-22,United States,New York City,40.697132,-73.931351,North America,Business,,Bombing/Explosion,,,Armed Revolutionary Independence Movement (MIRA),,0.0,0.0,0.0
1971-08-22,United States,New York City,40.697132,-73.931351,North America,Business,,Bombing/Explosion,,,Armed Revolutionary Independence Movement (MIRA),,0.0,0.0,0.0
1971-08-22,United States,New York City,40.697132,-73.931351,North America,Business,,Bombing/Explosion,,,Armed Revolutionary Independence Movement (MIRA),,0.0,0.0,0.0
1971-08-22,United States,New York City,40.697132,-73.931351,North America,Business,,Bombing/Explosion,,,Armed Revolutionary Independence Movement (MIRA),,0.0,0.0,0.0
1971-08-22,United States,New York City,40.697132,-73.931351,North America,Business,,Bombing/Explosion,,,Armed Revolutionary Independence Movement (MIRA),,0.0,0.0,0.0
1971-08-22,United States,New York City,40.697132,-73.931351,North America,Business,,Bombing/Explosion,,,Armed Revolutionary Independence Movement (MIRA),,0.0,0.0,0.0
1971-08-22,United States,New York City,40.697132,-73.931351,North America,Business,,Bombing/Explosion,,,Armed Revolutionary Independence Movement (MIRA),,0.0,0.0,0.0
1971-08-22,United States,New York City,40.697132,-73.931351,North America,Business,,Bombing/Explosion,,,Armed Revolutionary Independence Movement (MIRA),,0.0,0.0,0.0
1971-08-23,United States,Hoboken,40.74617,-74.032814,North America,Business,,Facility/Infrastructure Attack,,,Armed Revolutionary Independence Movement (MIRA),,0.0,0.0,0.0
1971-08-23,United States,Hoboken,40.74617,-74.032814,North America,Business,,Facility/Infrastructure Attack,,,Armed Revolutionary Independence Movement (MIRA),,0.0,0.0,0.0
1971-08-23,United States,Hoboken,40.74617,-74.032814,North America,Business,,Facility/Infrastructure Attack,,,Armed Revolutionary Independence Movement (MIRA),,0.0,0.0,0.0
1971-08-23,United States,Hoboken,40.74617,-74.032814,North America,Business,,Facility/Infrastructure Attack,,,Armed Revolutionary Independence Movement (MIRA),,0.0,0.0,0.0
1971-08-23,United States,Hoboken,40.74617,-74.032814,North America,Business,,Facility/Infrastructure Attack,,,Armed Revolutionary Independence Movement (MIRA),,0.0,0.0,0.0
1971-08-23,United States,New York City,40.697132,-73.931351,North America,Educational Institution,,Bombing/Explosion,,,White extremists,-99.0,0.0,0.0,0.0
1971-08-23,United States,New York City,40.697132,-73.931351,North America,Business,,Armed Assault,,,Black Liberation Army,4.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1971-08-24,Spain,Madrid,40.465595,-3.696263,Western Europe,Airports & Aircraft,,Bombing/Explosion,,,Black September,,0.0,0.0,0.0
1971-08-24,Spain,Madrid,40.465595,-3.696263,Western Europe,Airports & Aircraft,,Bombing/Explosion,,,Unknown,,0.0,0.0,0.0
1971-08-24,United States,Hammond,41.583193,-87.499736,North America,Government (General),,Facility/Infrastructure Attack,,,Unknown,,0.0,0.0,0.0
1971-08-25,United Kingdom,Belfast,54.607712,-5.95621,Western Europe,Military,,Assassination,,,Irish Republican Army (IRA),,,1.0,
1971-08-25,United Kingdom,Belfast,54.607712,-5.95621,Western Europe,Business,,Bombing/Explosion,,,Irish Republican Army (IRA),,,1.0,
1971-08-27,United States,Los Angeles,34.097866,-118.407379,North America,Business,,Facility/Infrastructure Attack,,,Chicano Liberation Front,,0.0,0.0,0.0
1971-08-28,Italy,Rome,41.890961,12.490069,Western Europe,Airports & Aircraft,,Hijacking,,,Popular Front for the Liberation of Palestine (PFLP),,0.0,0.0,0.0
1971-08-28,United States,Sacramento,38.579065,-121.491014,North America,Government (General),,Bombing/Explosion,,,"Weather Underground, Weathermen",-99.0,0.0,0.0,0.0
1971-08-28,United States,San Francisco,37.755363,-122.443352,North America,Police,,Armed Assault,,,Black Liberation Army,,2.0,0.0,2.0
1971-08-28,United States,San Francisco,37.755363,-122.443352,North America,Police,,Bombing/Explosion,,,"Weather Underground, Weathermen",,,,
1971-08-28,United States,San Mateo,37.54703,-122.314834,North America,Government (General),,Bombing/Explosion,,,Black Nationalists,-99.0,0.0,0.0,0.0
1971-08-29,United Kingdom,Crossmaglen,54.077313,-6.608787,Western Europe,Military,,Assassination,,,Irish Republican Army (IRA),,,1.0,
1971-08-29,United States,San Francisco,37.755363,-122.443352,North America,Business,,Bombing/Explosion,,,"Weather Underground, Weathermen",,0.0,0.0,0.0
1971-08-29,United States,San Francisco,37.755363,-122.443352,North America,Police,,Armed Assault,,,Black Liberation Army,2.0,0.0,1.0,1.0
1971-08-29,United States,Vernon,34.097866,-118.407379,North America,Business,,Bombing/Explosion,,,Chicano Liberation Front,,0.0,0.0,0.0
1971-08-30,United Kingdom,Belfast,54.607712,-5.95621,Western Europe,Military,,Assassination,,,Irish Republican Army (IRA),,,1.0,
1971-08-30,United States,Pontiac,42.636876,-83.288425,North America,Transportation,,Bombing/Explosion,,,Ku Klux Klan,5.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,
1971-09-01,United States,Columbus,32.462925,-84.987629,North America,Educational Institution,,Bombing/Explosion,,,White extremists,-99.0,0.0,0.0,0.0
1971-09-02,United States,Kannapolis,35.487474,-80.622003,North America,Educational Institution,,Facility/Infrastructure Attack,,,White extremists,3.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
